entry_time,side,entry,exit,raw_return,net_return,win
2025-06-20 19:00:00,BUY,1.1519410610198977,1.1491611003875732,-0.0024132837402837115,-0.0025000937372391657,0
2025-06-20 20:00:00,SELL,1.1526048183441162,1.1495574712753296,0.0026438784744666766,0.0025571184692953774,1
2025-06-20 21:00:00,SELL,1.1526048183441162,1.15035080909729,0.001955578539107994,0.0018688185339366945,1
2025-06-22 23:00:00,BUY,1.15035080909729,1.1496896743774414,-0.0005747244359026737,-0.0006616544395234584,0
2025-06-23 00:00:00,BUY,1.1491611003875732,1.1494252681732178,0.00022987880946834238,0.00014285880855961568,1
2025-06-23 02:00:00,BUY,1.15035080909729,1.1508804559707642,0.00046042204628848893,0.00037349204266770423,1
2025-06-23 03:00:00,BUY,1.1496896743774414,1.15035080909729,0.0005750549340253208,0.00048807494087703916,1
2025-06-23 04:00:00,BUY,1.1494252681732178,1.14850115776062,-0.000803976072377921,-0.0008909760738298901,0
2025-06-23 05:00:00,BUY,1.151543140411377,1.1477103233337402,-0.003328418140085887,-0.003415258134603397,0
2025-06-23 06:00:00,BUY,1.1508804559707642,1.1466574668884275,-0.003669355110192174,-0.0037562451077424847,0
2025-06-23 07:00:00,SELL,1.15035080909729,1.1477103233337402,0.002295374369860159,0.0022084443662393747,1
2025-06-23 08:00:00,BUY,1.14850115776062,1.1470520496368408,-0.0012617384962889666,-0.0013488084999404935,0
2025-06-23 09:00:00,BUY,1.1477103233337402,1.1492931842803955,0.0013791467363102328,0.0012920167367215464,1
2025-06-23 10:00:00,BUY,1.1466574668884275,1.15340256690979,0.00588240186467015,0.005795191862653279,1
2025-06-23 11:00:00,BUY,1.1477103233337402,1.154068112373352,0.005539541564063333,0.005452411564474647,1
2025-06-23 12:00:00,BUY,1.1470520496368408,1.1548677682876587,0.00681374367736165,0.006726563675345473,1
2025-06-23 13:00:00,SELL,1.1492931842803955,1.157273530960083,-0.006943699648479296,-0.0070307096485104125,0
2025-06-23 14:00:00,BUY,1.15340256690979,1.157809495925903,0.0038208073594983016,0.0037341073617100868,1
2025-06-23 15:00:00,BUY,1.154068112373352,1.158077597618103,0.003474218897275838,0.0033875688989543793,1
2025-06-23 16:00:00,BUY,1.1548677682876587,1.158077597618103,0.0027793912156746092,0.002692801215723124,1
2025-06-23 19:00:00,SELL,1.158077597618103,1.160092830657959,-0.0017401537202694772,-0.0018265037197908191,0
2025-06-23 20:00:00,SELL,1.158077597618103,1.1602274179458618,-0.0018563698427294106,-0.0019427198422507525,0
2025-06-23 21:00:00,SELL,1.1579434871673584,1.1594202518463137,-0.0012753339824622678,-0.0013616939828493566,0
2025-06-23 23:00:00,SELL,1.160092830657959,1.1609008312225342,-0.0006964964727149692,-0.0007826964709886279,0
2025-06-24 01:00:00,SELL,1.1594202518463137,1.161440134048462,-0.0017421484564648093,-0.0018283984592923047,0
2025-06-24 02:00:00,SELL,1.1603620052337646,1.1609008312225342,-0.00046436024821483457,-0.0005505402502736353,0
2025-06-24 03:00:00,SELL,1.1609008312225342,1.1595547199249268,0.0011595402995705495,0.0010734002975044893,1
2025-06-24 04:00:00,BUY,1.161035656929016,1.1595547199249268,-0.0012755310271919118,-0.0013616610262175265,0
2025-06-24 05:00:00,SELL,1.161440134048462,1.161440134048462,-0.0,-8.610000383870619e-05,0
2025-06-24 06:00:00,SELL,1.1609008312225342,1.1599582433700562,0.0008119451955990176,0.0007258051935329574,1
2025-06-24 07:00:00,BUY,1.1595547199249268,1.161170482635498,0.001393433774885544,0.0013071937740630954,1
2025-06-24 08:00:00,BUY,1.1595547199249268,1.1603620052337646,0.0006962028569812428,0.0006099628561587941,1
2025-06-24 09:00:00,BUY,1.161440134048462,1.1594202518463137,-0.0017391186535870018,-0.001825218657425708,0
2025-06-24 10:00:00,BUY,1.1599582433700562,1.1619800329208374,0.001742984768923428,0.0016567747690621679,1
2025-06-24 11:00:00,BUY,1.161170482635498,1.161170482635498,0.0,-8.611999830811313e-05,0
2025-06-24 12:00:00,BUY,1.1603620052337646,1.1627906560897827,0.0020930113577175558,0.002006831355658755,1
2025-06-24 13:00:00,SELL,1.1594202518463137,1.1629259586334229,-0.0030236722030052565,-0.003109922205832752,0
2025-06-24 14:00:00,SELL,1.1619800329208374,1.1626555919647217,-0.0005813861036718659,-0.0006674461022663622,0
2025-06-24 15:00:00,SELL,1.161170482635498,1.1615750789642334,-0.0003484383514615885,-0.00043455834976970163,0
2025-06-24 16:00:00,SELL,1.1627906560897827,1.161170482635498,0.0013933492205148168,0.001307349217439217,1
2025-06-24 17:00:00,SELL,1.1629259586334229,1.1618449687957764,0.0009295431318059322,0.0008435531345428975,1
2025-06-24 18:00:00,SELL,1.1626555919647217,1.161035656929016,0.0013933060202018233,0.0013072960266223709,1
2025-06-24 19:00:00,SELL,1.1615750789642334,1.1615750789642334,-0.0,-8.609000125000026e-05,0
2025-06-24 20:00:00,BUY,1.161170482635498,1.1629259586334229,0.0015118158997122766,0.0014256959014041634,1
2025-06-24 21:00:00,SELL,1.1618449687957764,1.1631964445114136,-0.0011632151895772935,-0.0012492851926205115,0
2025-06-24 22:00:00,SELL,1.161035656929016,1.1623852252960205,-0.0011623832213509822,-0.0012485132203765969,0
2025-06-24 23:00:00,SELL,1.1615750789642334,1.1615750789642334,-0.0,-8.609000125000026e-05,0
2025-06-25 00:00:00,SELL,1.1629259586334229,1.1617100238800049,0.0010455822611844523,0.0009595922639214176,1
2025-06-25 01:00:00,SELL,1.1631964445114136,1.16225004196167,0.0008136222855642528,0.0007276522841325481,1
2025-06-25 02:00:00,SELL,1.1623852252960205,1.161035656929016,0.001161033655310728,0.001075003656112714,1
2025-06-25 03:00:00,SELL,1.1615750789642334,1.1603620052337646,0.0010443351897240216,0.0009582451884740214,1
2025-06-25 04:00:00,SELL,1.1617100238800049,1.16130530834198,0.0003483791391186708,0.00026229913813356336,1
2025-06-25 05:00:00,SELL,1.16225004196167,1.1603620052337646,0.0016244669044869209,0.0015384268989892932,1
2025-06-25 06:00:00,BUY,1.161035656929016,1.1607661247253418,-0.00023214808439819823,-0.00031827808342381285,0
2025-06-25 07:00:00,SELL,1.1603620052337646,1.1603620052337646,-0.0,-8.618000205880075e-05,0
2025-06-25 08:00:00,BUY,1.16130530834198,1.1595547199249268,-0.0015074316843970426,-0.0015935416843097891,0
2025-06-25 09:00:00,SELL,1.1603620052337646,1.160496711730957,-0.00011609006205381966,-0.00020227006411262043,0
2025-06-25 10:00:00,SELL,1.1607661247253418,1.1623852252960205,-0.0013948551186930835,-0.0014810051172758402,0
2025-06-25 11:00:00,SELL,1.1603620052337646,1.1623852252960205,-0.0017436110913062741,-0.0018297910933650749,0
2025-06-25 12:00:00,BUY,1.1595547199249268,1.1634671688079834,0.0033740959489259037,0.003287855948103455,1
2025-06-25 13:00:00,SELL,1.160496711730957,1.1645511388778689,-0.003493699814852924,-0.0035798698134312428,0
2025-06-25 14:00:00,SELL,1.1623852252960205,1.1664528846740725,-0.003499407330316062,-0.003585437329514076,0
2025-06-25 17:00:00,SELL,1.1645511388778689,1.16604483127594,-0.001282633581476178,-0.0013685035760702818,0
2025-06-25 19:00:00,BUY,1.16604483127594,1.168770432472229,0.002337475475369555,0.0022517154794261954,1
2025-06-25 20:00:00,BUY,1.1663167476654053,1.1684973239898682,0.0018696261790185353,0.001783886177256434,1
2025-06-25 21:00:00,BUY,1.16604483127594,1.1689070463180542,0.002454635504007374,0.002368875508064015,1
2025-06-25 23:00:00,BUY,1.168770432472229,1.169864296913147,0.0009359104324739853,0.0008503504309358937,1
2025-06-26 00:00:00,BUY,1.1684973239898682,1.1683608293533323,-0.0001168121087944396,-0.00020239210794971972,0
2025-06-26 03:00:00,SELL,1.169864296913147,1.1710972785949707,-0.0010539527405675209,-0.0011394327404819248,0
2025-06-26 04:00:00,BUY,1.1683608293533323,1.1732958555221558,0.004223888754944838,0.004138298757841504,1
2025-06-26 05:00:00,BUY,1.168770432472229,1.1728830337524414,0.003518741718605334,0.003433181717067242,1
2025-06-26 06:00:00,BUY,1.1702749729156494,1.1719207763671875,0.0014063390994663028,0.001320889096420559,1
2025-06-26 07:00:00,BUY,1.1710972785949707,1.169864296913147,-0.0010528430937035704,-0.0011382330965904147,0
2025-06-26 08:00:00,SELL,1.1732958555221558,1.1710972785949707,0.001873847006990892,0.0017886170119053842,1
2025-06-26 09:00:00,SELL,1.1728830337524414,1.172195553779602,0.0005861453811296657,0.0005008853874881286,1
2025-06-26 10:00:00,BUY,1.1719207763671875,1.1712344884872437,-0.0005856094488496666,-0.0006709394489798698,0
2025-06-26 11:00:00,SELL,1.169864296913147,1.1719207763671875,-0.0017578786355536558,-0.0018433586354680597,0
2025-06-26 12:00:00,SELL,1.1710972785949707,1.1732958555221558,-0.0018773649015928484,-0.0019627549044796927,0
2025-06-26 13:00:00,BUY,1.172195553779602,1.1728830337524414,0.000586489149035474,0.0005011791513328192,1
2025-06-26 14:00:00,SELL,1.1712344884872437,1.172333002090454,-0.0009379109085398962,-0.0010232909080045288,0
2025-06-26 15:00:00,SELL,1.1719207763671875,1.170823097229004,0.0009366496100412514,0.0008513196099110481,1
2025-06-26 16:00:00,SELL,1.1732958555221558,1.1704120635986328,0.002457855714694923,0.002372625719609415,1
2025-06-26 17:00:00,SELL,1.1728830337524414,1.1702749729156494,0.002223632503616235,0.002138372509974698,1
2025-06-26 18:00:00,SELL,1.172333002090454,1.168770432472229,0.0030388717300224855,0.0029535717343542886,1
2025-06-26 19:00:00,BUY,1.170823097229004,1.1695905923843384,-0.0010526823800987017,-0.0011380923794715111,0
2025-06-26 21:00:00,SELL,1.1702749729156494,1.1704120635986328,-0.00011714399278472953,-0.00020259399583047336,0
2025-06-26 22:00:00,BUY,1.168770432472229,1.1702749729156494,0.0012872848265317316,0.00120172482499364,1
2025-06-26 23:00:00,BUY,1.1695905923843384,1.169864296913147,0.00023401738231387803,0.00014851737859365396,1
2025-06-27 01:00:00,SELL,1.1704120635986328,1.169180393218994,0.0010523391017108752,0.000966899107447203,1
2025-06-27 03:00:00,BUY,1.169864296913147,1.171783447265625,0.00164048971965558,0.0015550097197411762,1
2025-06-27 04:00:00,BUY,1.1689070463180542,1.1712344884872437,0.001991126819297362,0.0019055768174259637,1
2025-06-27 05:00:00,BUY,1.169180393218994,1.1713716983795166,0.0018742233219370963,0.0017886933211091834,1
2025-06-27 06:00:00,SELL,1.17205810546875,1.171783447265625,0.0002343383846273861,0.00014901838254437823,1
2025-06-27 07:00:00,SELL,1.171783447265625,1.171783447265625,-0.0,-8.534000052087403e-05,0
2025-06-27 08:00:00,SELL,1.1712344884872437,1.1749500036239624,-0.0031723068038387314,-0.003257686803303364,0
2025-06-27 09:00:00,BUY,1.1713716983795166,1.1732958555221558,0.0016426529216140295,0.0015572829232280855,1
2025-06-27 10:00:00,SELL,1.171783447265625,1.172195553779602,-0.0003516917011745502,-0.0004370317016954242,0
2025-06-27 11:00:00,BUY,1.171783447265625,1.1727453470230105,0.0008208852579629777,0.0007355452574421037,1
2025-06-27 12:00:00,SELL,1.1749500036239624,1.1724703311920166,0.0021104493163943694,0.0020253393119758285,1
2025-06-27 13:00:00,BUY,1.1732958555221558,1.170548915863037,-0.002341216536468682,-0.00242644653155419,0
2025-06-27 14:00:00,SELL,1.172195553779602,1.1702749729156494,0.0016384474909155733,0.0015531374932129184,1
2025-06-27 15:00:00,SELL,1.1727453470230105,1.1709601879119873,0.0015222052388055296,0.0014369352351735836,1
2025-06-27 16:00:00,SELL,1.1724703311920166,1.172195553779602,0.00023435766782697875,0.0001490676631764279,1
2025-06-27 17:00:00,BUY,1.170548915863037,1.1719207763671875,0.0011719805003953532,0.0010865504951688987,1
2025-06-27 18:00:00,BUY,1.1702749729156494,1.1730204820632937,0.0023460376502832947,0.002260587647237551,1
2025-06-27 19:00:00,BUY,1.1709601879119873,1.172195553779602,0.0010550024504398792,0.000969602450480601,1
2025-06-27 20:00:00,BUY,1.172195553779602,1.1724703311920166,0.00023441260421819266,0.00014910260651553788,1
2025-06-27 21:00:00,SELL,1.1719207763671875,1.172333002090454,-0.00035175221020011804,-0.0004370822103303213,0
2025-06-29 23:00:00,BUY,1.1730204820632937,1.1716461181640625,-0.0011716452698368185,-0.0012568952731650674,0
2025-06-30 00:00:00,BUY,1.172195553779602,1.173433542251587,0.0010561279370093768,0.000970817939306722,1
2025-06-30 01:00:00,BUY,1.1724703311920166,1.1728830337524414,0.0003519940329792526,0.00026670402832870173,1
2025-06-30 02:00:00,BUY,1.172333002090454,1.174812078475952,0.002114652049440835,0.002029352053772638,1
2025-06-30 03:00:00,BUY,1.1716461181640625,1.1728830337524414,0.0010557074949535394,0.0009703574916976952,1
2025-06-30 04:00:00,SELL,1.173433542251587,1.1732958555221558,0.00011733662322876981,3.211662874308315e-05,1
2025-06-30 05:00:00,SELL,1.1728830337524414,1.172333002090454,0.00046895696003679266,0.0003836969663952555,1
2025-06-30 06:00:00,BUY,1.174812078475952,1.1728830337524414,-0.0016420028010036836,-0.0017271227974968478,0
2025-06-30 07:00:00,BUY,1.1728830337524414,1.1726078987121582,-0.0002345801178510465,-0.00031984011149258367,0
2025-06-30 08:00:00,BUY,1.1732958555221558,1.1716461181640625,-0.0014060710692266332,-0.001491301064312141,0
2025-06-30 09:00:00,SELL,1.172333002090454,1.172195553779602,0.0001172434032028491,3.1943407534652186e-05,1
2025-06-30 10:00:00,BUY,1.1728830337524414,1.1742602586746216,0.0011742218810804061,0.001088961887438869,1
2025-06-30 11:00:00,BUY,1.1726078987121582,1.177440166473389,0.004120957880752618,0.004035677882118951,1
2025-06-30 12:00:00,BUY,1.1716461181640625,1.1766090393066406,0.004235853356775454,0.00415050335351961,1
2025-06-30 14:00:00,SELL,1.1742602586746216,1.177994966506958,-0.003180477074606669,-0.003265637071516442,0
2025-06-30 15:00:00,BUY,1.177440166473389,1.1784114837646484,0.0008249398304194244,0.0007400098247618842,1
2025-06-30 16:00:00,SELL,1.1766090393066406,1.1791062355041504,-0.0021223670004959505,-0.002207356998583105,0
2025-06-30 17:00:00,SELL,1.177024483680725,1.1786893606185913,-0.001414479444522554,-0.0014994394444091202,0
2025-06-30 18:00:00,SELL,1.177994966506958,1.178828239440918,-0.000707365445228314,-0.0007922554514195326,0
2025-06-30 19:00:00,SELL,1.1784114837646484,1.1789672374725342,-0.00047161260352823753,-0.0005564726047907269,0
2025-06-30 20:00:00,SELL,1.1791062355041504,1.1800801753997805,-0.0008259984268623732,-0.0009108084270039152,0
2025-06-30 21:00:00,BUY,1.1786893606185913,1.1784114837646484,-0.0002357507102609402,-0.00032059070571785914,0
2025-06-30 22:00:00,BUY,1.178828239440918,1.1792453527450562,0.00035383721748649677,0.00026900721710626583,1
2025-06-30 23:00:00,BUY,1.1789672374725342,1.1792453527450562,0.00023589737159968038,0.0001510773725177893,1
2025-07-01 00:00:00,BUY,1.1800801753997805,1.1789672374725342,-0.0009431036555370698,-0.001027843660567764,0
2025-07-01 01:00:00,BUY,1.1784114837646484,1.1789672374725342,0.00047161260352823753,0.0003867526022657482,1
2025-07-01 02:00:00,BUY,1.1792453527450562,1.178272724151611,-0.0008247889984733803,-0.0009095889934593425,0
2025-07-01 03:00:00,BUY,1.1792453527450562,1.1789672374725342,-0.00023584173715385237,-0.0003206417321398146,0
2025-07-01 04:00:00,BUY,1.1789672374725342,1.1809163093566897,0.0016532027542461858,0.0015683827551642947,1
2025-07-01 05:00:00,BUY,1.1789672374725342,1.1817537546157837,0.0023635238153210114,0.0022787038162391205,1
2025-07-01 06:00:00,SELL,1.178272724151611,1.1816140413284302,-0.002835775715019473,-0.0029206457098434665,0
2025-07-01 07:00:00,SELL,1.1789672374725342,1.1817537546157837,-0.0023635238153210114,-0.0024483438144029023,0
2025-07-01 08:00:00,BUY,1.1809163093566897,1.1806375980377195,-0.00023601276124474158,-0.0003206927671077104,0
2025-07-01 09:00:00,SELL,1.1817537546157837,1.1809163093566897,0.0007086461590014581,0.0006240261612993883,1
2025-07-01 10:00:00,BUY,1.1816140413284302,1.178550362586975,-0.002592791414369744,-0.002677421417486138,0
2025-07-01 11:00:00,BUY,1.1817537546157837,1.177994966506958,-0.003180686411313971,-0.003265306409016041,0
2025-07-01 12:00:00,SELL,1.1806375980377195,1.176747441291809,0.003294962613740293,0.003210262617597357,1
2025-07-01 13:00:00,SELL,1.1809163093566897,1.1786893606185913,0.0018857803219870517,0.0018011003161240828,1
2025-07-01 14:00:00,BUY,1.178550362586975,1.178272724151611,-0.00023557621649239469,-0.00032042621796411384,0
